None,Reduced,Best,Best,YFJS_6_4_7_5_9,-0.1,43725,0,0
None,Reduced,Best,Best,DA_2_5_1,-0.1,23019,0,0
None,Reduced,Best,Best,DA_2_5_10,-0.1,22927,0,0
None,Reduced,Best,Best,DA_2_5_11,-0.1,18363,0,0
None,Reduced,Best,Best,DA_2_5_12,-0.1,21151,0,0
None,Reduced,Best,Best,DA_2_5_13,-0.1,22418,0,0
None,Reduced,Best,Best,DA_2_5_14,-0.1,23370,0,0
None,Reduced,Best,Best,DA_2_5_15,-0.1,28644,0,0
None,Reduced,Best,Best,DA_2_5_16,-0.1,19878,0,0
None,Reduced,Best,Best,DA_2_5_17,-0.1,25425,0,0
None,Reduced,Best,Best,DA_2_5_18,-0.1,20359,0,0
None,Reduced,Best,Best,DA_2_5_19,-0.1,33585,0,0
None,Reduced,Best,Best,DA_2_5_2,-0.1,20342,0,0
None,Reduced,Best,Best,DA_2_5_20,-0.1,16313,0,0
None,Reduced,Best,Best,DA_2_5_3,-0.1,23140,0,0
None,Reduced,Best,Best,DA_2_5_4,-0.1,22472,0,0
None,Reduced,Best,Best,DA_2_5_5,-0.1,25426,0,0
None,Reduced,Best,Best,DA_2_5_6,-0.1,20155,0,0
None,Reduced,Best,Best,DA_2_5_7,-0.1,18135,0,0
None,Reduced,Best,Best,DA_2_5_8,-0.1,20945,0,0
None,Reduced,Best,Best,DA_2_5_9,-0.1,23212,0,0
None,Reduced,Best,Best,DAFJS_3_5_1,-0.1,24274,0,0
None,Reduced,Best,Best,DAFJS_3_5_10,-0.1,25923,0,0
None,Reduced,Best,Best,DAFJS_3_5_2,-0.1,25788,0,0
None,Reduced,Best,Best,DAFJS_3_5_3,-0.1,26610,0,0
None,Reduced,Best,Best,DAFJS_3_5_4,-0.1,22982,0,0
None,Reduced,Best,Best,DAFJS_3_5_5,-0.1,22230,0,0
None,Reduced,Best,Best,DAFJS_3_5_6,-0.1,27086,0,0
None,Reduced,Best,Best,DAFJS_3_5_7,-0.1,23841,0,0
None,Reduced,Best,Best,DAFJS_3_5_8,-0.1,21057,0,0
None,Reduced,Best,Best,DAFJS_3_5_9,-0.1,26126,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_0,-0.2,33132,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_1,-0.2,27557,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_2,-0.2,46806,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_3,-0.2,24485,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_4,-0.2,24235,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_5,-0.2,29080,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_6,-0.2,42578,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_7,-0.2,31597,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_8,-0.2,36098,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_9,-0.2,29858,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_0,-0.2,46939,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_1,-0.2,33404,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_2,-0.2,30219,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_3,-0.2,31284,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_4,-0.2,41893,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_5,-0.2,32165,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_6,-0.2,41199,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_7,-0.2,29883,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_8,-0.2,33805,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_9,-0.2,31304,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_1,-0.2,31946,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_0,-0.2,35570,0.001,0.001
None,Reduced,Best,Best,YFJS_6_4_7_5_2,-0.2,42016,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_3,-0.2,38144,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_4,-0.2,40425,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_5,-0.2,49412,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_6,-0.2,34225,0.001,0.001
None,Reduced,Best,Best,YFJS_6_4_7_5_7,-0.2,38450,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_8,-0.2,38586,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_9,-0.2,40744,0,0
None,Reduced,Best,Best,DA_2_5_1,-0.2,21546,0,0
None,Reduced,Best,Best,DA_2_5_10,-0.2,22046,0,0
None,Reduced,Best,Best,DA_2_5_11,-0.2,17972,0,0
None,Reduced,Best,Best,DA_2_5_12,-0.2,19602,0,0
None,Reduced,Best,Best,DA_2_5_13,-0.2,20523,0,0
None,Reduced,Best,Best,DA_2_5_14,-0.2,20783,0,0
None,Reduced,Best,Best,DA_2_5_15,-0.2,24715,0,0
None,Reduced,Best,Best,DA_2_5_16,-0.2,18857,0,0
None,Reduced,Best,Best,DA_2_5_17,-0.2,23715,0,0
None,Reduced,Best,Best,DA_2_5_18,-0.2,18823,0,0
None,Reduced,Best,Best,DA_2_5_19,-0.2,30550,0,0
None,Reduced,Best,Best,DA_2_5_2,-0.2,19624,0,0
None,Reduced,Best,Best,DA_2_5_20,-0.2,15143,0,0
None,Reduced,Best,Best,DA_2_5_3,-0.2,21817,0,0
None,Reduced,Best,Best,DA_2_5_4,-0.2,20620,0,0
None,Reduced,Best,Best,DA_2_5_5,-0.2,24114,0,0
None,Reduced,Best,Best,DA_2_5_6,-0.2,20183,0,0
None,Reduced,Best,Best,DA_2_5_7,-0.2,18201,0,0
None,Reduced,Best,Best,DA_2_5_8,-0.2,19642,0,0
None,Reduced,Best,Best,DA_2_5_9,-0.2,21286,0,0
None,Reduced,Best,Best,DAFJS_3_5_1,-0.2,22151,0,0
None,Reduced,Best,Best,DAFJS_3_5_10,-0.2,24273,0,0
None,Reduced,Best,Best,DAFJS_3_5_2,-0.2,24164,0,0
None,Reduced,Best,Best,DAFJS_3_5_3,-0.2,23709,0,0
None,Reduced,Best,Best,DAFJS_3_5_4,-0.2,21946,0,0
None,Reduced,Best,Best,DAFJS_3_5_5,-0.2,20273,0,0
None,Reduced,Best,Best,DAFJS_3_5_6,-0.2,23145,0,0
None,Reduced,Best,Best,DAFJS_3_5_7,-0.2,21927,0,0
None,Reduced,Best,Best,DAFJS_3_5_8,-0.2,19789,0,0
None,Reduced,Best,Best,DAFJS_3_5_9,-0.2,22973,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_0,-0.3,32199,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_1,-0.3,25969,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_2,-0.3,42787,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_3,-0.3,23774,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_4,-0.3,24743,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_5,-0.3,27366,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_6,-0.3,39229,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_7,-0.3,29631,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_8,-0.3,34357,0,0
None,Reduced,Best,Best,YFJS_4_4_7_5_9,-0.3,27425,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_0,-0.3,43254,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_1,-0.3,29989,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_2,-0.3,25619,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_3,-0.3,28131,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_4,-0.3,38619,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_5,-0.3,30483,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_6,-0.3,38584,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_7,-0.3,27944,0,0
None,Reduced,Best,Best,YFJS_5_4_7_5_8,-0.3,31082,0.001,0
None,Reduced,Best,Best,YFJS_5_4_7_5_9,-0.3,29599,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_0,-0.3,33355,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_1,-0.3,29498,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_2,-0.3,37963,0.001,0
None,Reduced,Best,Best,YFJS_6_4_7_5_3,-0.3,31572,0.001,0.001
None,Reduced,Best,Best,YFJS_6_4_7_5_4,-0.3,34388,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_5,-0.3,44207,0.001,0
None,Reduced,Best,Best,YFJS_6_4_7_5_6,-0.3,31571,0.001,0.001
None,Reduced,Best,Best,YFJS_6_4_7_5_7,-0.3,35729,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_8,-0.3,34604,0,0
None,Reduced,Best,Best,YFJS_6_4_7_5_9,-0.3,31093,0.001,0.001
None,Reduced,Best,Best,DA_2_5_1,-0.3,19848,0,0
None,Reduced,Best,Best,DA_2_5_10,-0.3,20987,0,0
None,Reduced,Best,Best,DA_2_5_11,-0.3,17619,0,0
None,Reduced,Best,Best,DA_2_5_12,-0.3,18800,0,0
None,Reduced,Best,Best,DA_2_5_13,-0.3,18878,0,0
None,Reduced,Best,Best,DA_2_5_14,-0.3,19605,0,0
None,Reduced,Best,Best,DA_2_5_15,-0.3,24256,0,0
None,Reduced,Best,Best,DA_2_5_16,-0.3,17900,0,0
None,Reduced,Best,Best,DA_2_5_17,-0.3,22258,0,0
None,Reduced,Best,Best,DA_2_5_18,-0.3,17466,0,0
None,Reduced,Best,Best,DA_2_5_19,-0.3,28342,0,0
None,Reduced,Best,Best,DA_2_5_2,-0.3,19094,0,0
None,Reduced,Best,Best,DA_2_5_20,-0.3,15053,0,0
None,Reduced,Best,Best,DA_2_5_3,-0.3,20620,0,0
None,Reduced,Best,Best,DA_2_5_4,-0.3,18628,0,0
None,Reduced,Best,Best,DA_2_5_5,-0.3,22939,0,0
None,Reduced,Best,Best,DA_2_5_6,-0.3,19139,0,0
None,Reduced,Best,Best,DA_2_5_7,-0.3,17295,0,0
None,Reduced,Best,Best,DA_2_5_8,-0.3,18474,0,0
None,Reduced,Best,Best,DA_2_5_9,-0.3,19587,0,0
None,Reduced,Best,Best,DAFJS_3_5_1,-0.3,20368,0,0
None,Reduced,Best,Best,DAFJS_3_5_10,-0.3,22767,0,0
None,Reduced,Best,Best,DAFJS_3_5_2,-0.3,22710,0,0
None,Reduced,Best,Best,DAFJS_3_5_3,-0.3,21714,0,0
None,Reduced,Best,Best,DAFJS_3_5_4,-0.3,20834,0,0
None,Reduced,Best,Best,DAFJS_3_5_5,-0.3,18921,0,0
None,Reduced,Best,Best,DAFJS_3_5_6,-0.3,22334,0,0
None,Reduced,Best,Best,DAFJS_3_5_7,-0.3,20020,0,0
None,Reduced,Best,Best,DAFJS_3_5_8,-0.3,18414,0,0
None,Reduced,Best,Best,DAFJS_3_5_9,-0.3,20760,0,0
